5,77.785,77.095,77.096,77.711
1,78.235,77.450,77.528,77.985
2,78.280,77.618,77.960,77.919
3,78.150,77.285,77.917,77.611
4,77.806,77.480,77.599,77.689
5,78.073,77.674,77.688,77.953
1,78.106,77.687,77.979,77.813
2,77.851,77.632,77.807,77.721
3,77.786,77.620,77.715,77.676
4,77.790,77.125,77.662,77.633
5,77.776,77.487,77.630,77.627
1,77.994,77.509,77.629,77.899
2,78.016,77.637,77.909,77.992
3,78.153,77.918,77.986,78.054
4,78.136,77.731,78.058,77.847
5,77.957,77.612,77.841,77.785
1,78.158,77.698,77.749,78.034
2,78.052,77.710,78.025,77.878
3,78.108,77.684,77.869,78.057
4,78.199,77.998,78.048,78.162
5,78.218,77.998,78.158,78.029
2,78.020,77.789,77.947,77.868
3,78.034,77.559,77.848,77.944
4,77.976,77.597,77.922,77.620
5,77.735,76.863,77.628,76.865
1,77.184,76.859,76.911,76.883
2,76.959,76.619,76.862,76.738
3,76.829,76.603,76.717,76.694
4,77.240,76.653,76.704,77.099
5,77.333,76.952,77.096,76.964
1,77.004,76.766,76.850,76.826
2,76.900,76.771,76.809,76.835
3,77.037,76.809,76.836,76.861
4,76.976,76.665,76.839,76.752
5,77.001,76.657,76.750,76.942
1,77.037,76.696,77.032,76.769
2,76.875,76.549,76.758,76.819
3,76.868,76.649,76.813,76.821
4,77.315,76.693,76.824,77.099
5,77.300,76.911,77.097,76.996
1,77.078,76.862,76.933,77.012
2,77.848,76.952,77.008,77.672
3,78.278,77.556,77.662,77.769
4,77.809,77.288,77.763,77.442
5,77.479,76.644,77.430,76.668
1,76.772,76.210,76.669,76.326
2,76.416,76.154,76.325,76.257
3,76.348,76.021,76.254,76.215
4,76.236,76.040,76.189,76.216
5,76.732,76.137,76.195,76.571
1,76.797,76.490,76.589,76.539
2,76.961,76.514,76.529,76.756
3,77.181,76.702,76.745,77.039
4,77.723,77.007,77.011,77.649
5,77.802,77.515,77.641,77.620
1,77.776,77.389,77.533,77.564
2,78.541,77.359,77.553,78.433
3,78.659,78.180,78.426,78.421
4,78.960,78.355,78.420,78.927
5,79.607,78.790,78.914,79.514
1,79.883,79.357,79.553,79.623
2,79.845,79.542,79.613,79.734
3,80.398,79.665,79.717,80.284
4,80.347,79.851,80.275,79.981
5,81.196,79.925,79.984,81.189
1,81.655,80.127,81.250,80.609
2,80.781,80.012,80.595,80.450
3,81.305,80.248,80.444,81.140
4,81.392,80.833,81.133,81.095
5,81.867,81.079,81.095,81.783
1,81.860,81.151,81.741,81.536
2,81.579,80.582,81.544,80.883
3,81.218,80.581,80.880,81.080
4,81.726,81.072,81.079,81.557
5,82.640,81.466,81.540,82.445
1,82.528,82.108,82.480,82.223
2,83.079,81.960,82.219,82.933
3,83.826,82.858,82.917,83.736
4,84.173,83.190,83.716,83.552
5,83.937,83.179,83.558,83.446
1,83.562,83.016,83.379,83.338
2,83.827,83.313,83.329,83.713
3,84.090,83.288,83.682,83.404
4,83.464,82.319,83.395,82.533
5,82.946,81.969,82.531,82.367
1,82.998,82.362,82.385,82.804
2,83.380,82.634,82.809,83.160
3,83.210,82.604,83.154,82.881
4,82.964,81.901,82.885,82.453
5,82.880,81.826,82.448,82.772
1,83.299,81.871,83.009,82.066
2,82.988,81.541,82.062,82.800
3,82.929,82.091,82.796,82.445
4,82.468,81.821,82.427,82.336
5,82.549,81.307,82.253,81.525
1,81.666,81.193,81.482,81.468
2,81.858,80.641,81.478,80.661
3,81.117,80.566,80.656,80.849
4,81.127,80.732,80.847,80.880
5,81.193,80.818,80.872,80.875
1,80.994,80.290,80.829,80.391
2,80.922,80.328,80.394,80.829
3,81.560,80.824,80.832,81.247
4,81.731,81.164,81.233,81.583
5,81.775,81.472,81.582,81.530
1,81.657,80.968,81.495,81.171
2,81.387,80.851,81.170,81.307
3,81.689,81.068,81.294,81.331
4,81.420,80.661,81.314,80.971
5,81.436,80.228,80.973,80.266
1,80.383,79.732,80.236,79.816
2,80.297,79.638,79.802,80.082
3,80.608,80.039,80.074,80.132
4,80.548,80.093,80.126,80.179
5,80.390,79.794,80.171,79.855
1,79.998,79.637,79.763,79.875
2,80.075,79.705,79.901,79.858
3,79.936,79.425,79.847,79.627
4,80.014,79.600,79.609,79.910
5,79.988,79.723,79.910,79.922
1,80.180,79.678,79.959,79.847
2,80.331,79.796,79.818,80.180
3,80.547,80.144,80.160,80.320
4,80.389,79.129,80.311,79.280
5,79.459,78.993,79.249,78.993
1,79.443,79.095,79.098,79.294
2,80.143,79.264,79.297,79.949
3,80.070,79.207,79.949,79.468
4,79.629,79.338,79.466,79.589
5,79.817,79.495,79.591,79.655
1,79.710,79.330,79.702,79.469
2,79.637,79.359,79.450,79.488
3,79.564,78.862,79.464,79.053
4,79.125,78.209,79.053,78.309
5,78.711,77.658,78.307,78.020
1,78.452,77.982,78.061,78.334
2,78.965,78.098,78.329,78.726
3,79.275,78.607,78.709,79.179
4,79.788,79.146,79.181,79.612
5,79.750,79.105,79.612,79.461
1,79.718,79.352,79.593,79.427
2,79.689,79.163,79.429,79.481
3,79.742,79.293,79.505,79.465
4,79.475,79.154,79.461,79.339
5,79.506,78.607,79.333,78.705
1,79.300,78.729,78.729,79.100
2,79.130,78.839,79.089,78.934
3,79.698,78.788,78.935,79.535
4,80.328,79.384,79.518,80.276
5,80.564,80.003,80.252,80.421
1,80.615,79.434,80.407,79.665
2,79.782,79.228,79.650,79.496
3,79.863,79.349,79.495,79.725
4,79.750,79.217,79.691,79.444
5,79.985,79.128,79.433,79.792
1,79.975,79.307,79.842,79.501
2,79.926,79.407,79.490,79.776
3,79.884,79.588,79.763,79.862
4,80.092,79.555,79.807,79.910
5,80.016,79.492,79.899,79.667
1,79.770,79.419,79.550,79.563
2,79.593,79.208,79.549,79.414
3,79.786,79.130,79.409,79.744
4,79.951,79.172,79.738,79.295
5,79.390,79.065,79.284,79.186
1,79.274,78.683,79.264,78.849
2,79.168,78.788,78.845,79.058
3,79.149,78.755,79.052,78.787
4,78.818,78.405,78.784,78.572
5,78.797,78.446,78.585,78.479
1,78.530,77.938,78.409,78.384
2,78.388,78.096,78.367,78.179
3,78.274,78.066,78.143,78.145
4,78.312,77.993,78.156,78.198
5,78.673,78.072,78.178,78.462
1,78.536,78.115,78.442,78.167
2,78.299,78.036,78.167,78.116
3,78.498,77.905,78.107,78.434
4,78.536,78.113,78.406,78.216
5,78.769,78.067,78.229,78.447
1,78.638,78.139,78.584,78.235
2,78.733,78.154,78.232,78.591
3,78.658,78.230,78.589,78.434
4,78.788,78.286,78.415,78.559
5,78.640,78.156,78.552,78.251
1,78.372,78.159,78.191,78.308
2,78.931,78.297,78.314,78.722
3,79.046,78.585,78.721,78.955
4,79.402,78.908,78.978,79.353
5,79.571,79.228,79.323,79.539
1,79.656,79.315,79.542,79.420
2,79.520,79.218,79.411,79.286
3,79.372,78.280,79.253,78.580
4,78.691,78.356,78.566,78.488
5,78.718,78.443,78.479,78.673
1,78.837,78.625,78.699,78.738
2,78.768,78.452,78.728,78.505
3,78.785,78.478,78.494,78.701
4,78.743,78.493,78.690,78.623
5,78.650,78.183,78.595,78.336
1,78.396,78.190,78.300,78.248
2,78.466,78.213,78.215,78.406
3,78.531,78.298,78.398,78.388
4,79.031,78.373,78.373,78.855
5,79.017,78.011,78.854,78.216
1,78.327,78.179,78.179,78.273
2,78.280,77.699,78.269,77.768
3,77.963,77.734,77.757,77.828
4,77.865,77.123,77.841,77.478
5,78.389,77.451,77.454,78.365
1,78.922,78.162,78.338,78.705
2,78.872,78.482,78.693,78.814
3,79.213,78.252,78.797,78.357
4,78.456,78.017,78.360,78.238
5,78.366,78.106,78.243,78.127
1,78.189,77.800,78.140,77.839
2,77.925,77.657,77.833,77.795
3,77.904,77.585,77.777,77.731
4,77.752,77.578,77.721,77.589
5,78.103,77.433,77.588,77.880
1,78.145,77.786,77.953,77.991
2,78.210,77.971,77.982,78.150
3,78.581,78.111,78.145,78.478
4,78.713,78.297,78.501,78.471
5,78.868,78.271,78.458,78.649
1,78.757,78.076,78.637,78.329
2,78.430,78.148,78.326,78.246
3,78.367,78.118,78.254,78.187
4,78.585,77.942,78.167,78.336
5,78.530,78.282,78.320,78.421
1,78.856,78.323,78.443,78.640
2,78.963,78.625,78.630,78.884
3,79.047,78.611,78.881,78.935
4,79.461,78.909,78.924,79.270
5,79.427,79.135,79.262,79.304
1,79.955,79.211,79.264,79.940
2,80.004,79.708,79.925,79.838
3,79.922,79.686,79.853,79.799
4,80.338,79.763,79.824,80.288
5,80.374,79.492,80.278,79.632
1,79.839,79.522,79.592,79.795
2,80.123,79.273,79.768,79.610
3,79.958,79.515,79.600,79.774
4,80.202,79.763,79.769,80.133
5,80.670,80.107,80.107,80.465
1,80.559,80.146,80.429,80.290
2,80.438,79.957,80.273,80.350
3,80.417,79.752,80.338,79.984
4,80.005,79.317,79.948,79.477
5,79.606,79.071,79.448,79.458
1,79.558,79.352,79.479,79.485
2,79.636,79.210,79.473,79.379
3,80.303,79.375,79.375,80.242
4,81.456,80.121,80.229,81.161
5,81.436,80.891,81.163,81.323
1,81.586,81.083,81.361,81.400
2,81.754,81.133,81.399,81.681
3,82.548,81.649,81.682,82.517
4,82.831,82.257,82.506,82.466
5,82.504,82.058,82.426,82.363
1,82.617,81.918,82.326,82.059
2,82.311,81.855,82.060,82.150
3,82.207,81.683,82.120,82.068
4,82.212,81.908,82.068,82.108
5,82.743,82.042,82.108,82.449
1,82.499,81.990,82.381,82.241
2,82.248,81.715,82.208,81.888
3,82.475,81.791,81.877,82.460
4,82.612,82.195,82.444,82.384
5,82.823,82.172,82.381,82.464
1,82.635,82.112,82.515,82.357
2,82.572,82.301,82.339,82.497
3,83.291,82.478,82.489,83.260
4,83.667,83.123,83.238,83.639
5,83.955,83.313,83.630,83.495
1,84.313,83.608,84.270,83.881
2,84.265,83.818,83.865,84.195
3,84.611,84.155,84.155,84.390
4,84.449,83.855,84.375,84.382
5,84.439,83.855,84.362,84.233
1,84.930,84.315,84.330,84.930
3,85.724,84.743,84.752,85.606
4,86.145,85.472,85.582,86.096
5,86.629,85.941,86.085,86.004
1,86.779,85.650,85.708,86.746
3,87.336,86.535,86.696,87.330
4,87.352,86.764,87.330,87.230
5,88.407,87.233,87.233,88.141
1,88.370,87.620,88.117,87.783
2,87.816,86.895,87.804,87.027
3,88.011,86.825,87.082,87.870
4,88.782,87.855,87.863,88.748
5,89.442,88.677,88.773,89.149
1,89.666,89.079,89.287,89.472
2,89.625,88.282,89.463,88.760
3,88.864,87.784,88.789,88.366
4,90.123,88.125,88.373,89.855
5,90.199,89.624,89.799,90.056
1,90.238,89.331,90.068,89.630
2,90.116,88.354,89.591,88.697
3,88.783,88.051,88.718,88.607
4,90.546,88.407,88.611,90.321
5,91.188,90.280,90.313,90.877
1,91.250,90.558,91.029,90.802
2,91.007,90.320,90.831,90.709
3,91.396,90.651,90.718,91.075
4,91.771,90.736,91.075,91.729
5,92.950,91.599,91.672,92.771
1,93.172,92.199,92.662,92.362
2,93.642,91.970,92.342,93.638
3,94.049,93.264,93.602,93.635
4,93.907,93.072,93.601,93.624
5,93.729,92.161,93.662,92.673
1,94.450,92.353,92.683,94.311
2,94.398,92.939,94.314,93.460
3,93.771,92.814,93.464,93.425
4,93.702,92.667,93.371,92.855
5,93.831,92.216,92.850,93.440
1,94.208,93.701,93.735,93.954
2,93.950,93.284,93.947,93.551
3,94.030,93.129,93.552,93.549
4,93.856,92.764,93.499,93.112
5,93.505,92.914,93.056,93.326
1,94.446,90.857,94.368,91.818
2,92.738,91.117,91.799,91.962
3,92.427,91.128,91.968,92.207
4,92.841,92.002,92.261,92.552
5,93.675,92.433,92.574,93.521
1,93.715,93.161,93.543,93.458
2,93.528,92.907,93.460,93.278
3,94.108,92.987,93.288,94.065
4,95.085,93.782,94.004,94.814
5,96.550,94.772,94.778,96.017
1,96.357,95.933,95.962,96.278
2,96.704,95.631,96.282,96.081
3,96.250,95.437,96.047,96.107
4,96.583,95.676,96.108,96.099
5,96.267,95.070,96.091,95.293
1,95.588,94.067,94.303,95.210
2,95.737,94.715,95.165,95.160
3,96.124,94.819,95.127,96.000
4,96.101,94.527,96.003,94.887
5,95.124,94.182,94.915,94.456
1,94.952,93.523,94.359,94.150
2,94.609,93.857,94.161,94.439
3,94.898,94.009,94.433,94.443
4,94.475,93.867,94.442,94.139
5,94.293,93.922,94.141,94.205
1,94.364,93.154,94.251,93.226
2,93.550,92.557,93.262,93.416
3,93.678,92.705,93.419,93.030
4,96.405,92.725,93.045,96.322
5,97.821,95.793,96.320,97.519
1,99.376,98.065,98.221,99.360
2,99.653,98.579,99.352,99.006
3,99.865,98.905,99.012,99.787
4,99.937,99.104,99.768,99.667
5,99.795,98.091,99.642,98.351
1,98.703,96.346,98.240,96.709
2,98.148,95.787,96.733,97.535
3,98.423,97.202,97.561,98.109
4,98.521,97.622,98.082,98.131
5,99.675,98.098,98.147,99.515
1,99.876,98.971,99.792,99.227
2,99.525,98.474,99.252,99.440
3,99.752,99.180,99.456,99.482
4,99.554,98.974,99.489,99.235
5,99.406,97.549,99.245,98.060
1,98.191,97.341,97.930,97.759
2,98.115,96.997,97.721,97.402
3,97.667,97.016,97.443,97.381
4,98.384,97.080,97.391,97.931
5,99.259,97.887,97.975,99.016
1,99.445,99.050,99.150,99.309
2,99.424,98.819,99.315,98.990
3,99.142,98.572,98.982,99.004
4,100.782,98.638,98.982,100.609
5,101.973,100.531,100.563,101.620
1,102.143,101.507,101.873,101.806
2,102.395,101.255,101.835,102.363
3,102.755,101.844,102.381,102.236
4,102.675,101.823,102.239,102.248
5,103.299,102.071,102.220,103.175
1,102.929,101.931,102.851,102.261
2,102.878,102.068,102.254,102.482
3,103.728,102.340,102.465,103.151
4,103.562,100.824,103.134,102.004
5,102.578,100.656,101.988,101.259
1,101.290,100.738,101.056,100.929
2,102.496,100.974,100.974,102.325
3,102.517,100.707,102.373,101.115
4,101.795,100.461,101.126,100.703
5,101.273,100.216,100.680,100.408
1,100.716,98.854,100.407,99.518
2,100.412,99.325,99.537,100.062
3,100.455,98.959,100.003,99.044
4,99.460,95.898,99.062,96.972
5,97.778,94.985,96.970,97.513
1,99.276,97.702,97.836,98.735
2,99.048,95.587,98.695,96.007
3,97.011,95.130,96.006,95.984
4,96.092,93.783,96.019,95.361
5,95.792,93.977,95.299,94.150
1,95.208,94.097,94.155,94.482
2,95.758,94.431,94.488,95.317
3,97.024,94.826,95.302,96.451
4,98.278,96.195,96.460,97.232
5,98.128,96.855,97.252,97.833
1,98.693,97.213,97.894,97.705
2,98.057,96.955,97.700,97.838
3,98.228,97.229,97.805,97.756
4,98.562,97.557,97.687,98.337
5,99.442,98.331,98.331,99.133
1,99.854,99.170,99.227,99.661
2,100.719,99.502,99.632,100.618
3,100.848,99.249,100.627,99.886
4,100.153,99.486,99.852,100.026
5,101.216,99.882,100.027,101.147
1,101.525,100.781,101.244,100.972
2,101.292,100.761,100.929,101.146
3,101.208,99.397,101.144,99.662
4,99.893,98.234,99.705,98.942
5,99.687,98.668,98.938,99.233
1,100.477,99.062,99.338,99.832
2,100.060,98.887,99.836,99.090
3,99.940,99.034,99.083,99.557
4,100.648,99.455,99.568,100.409
5,100.859,99.798,100.393,100.593
1,100.612,99.280,100.416,99.658
2,100.175,99.136,99.655,99.430
3,100.432,99.377,99.419,100.242
4,100.446,98.881,100.272,99.274
5,99.398,97.953,99.278,98.282
1,98.333,97.626,98.064,97.944
2,98.456,97.751,97.939,98.026
3,98.510,97.578,98.015,97.896
4,99.565,97.649,97.875,99.540
5,99.941,98.656,99.520,98.943
1,99.144,98.184,98.890,98.280
2,98.578,97.503,98.269,97.735
3,97.802,96.318,97.738,96.326
4,96.929,95.801,96.371,96.704
5,96.963,96.120,96.702,96.242
1,96.928,95.918,96.342,96.898
2,98.335,96.848,96.930,98.197
3,98.420,97.858,98.207,98.118
4,98.644,97.051,98.111,97.373
5,97.766,97.044,97.368,97.591
1,98.117,97.351,97.546,97.560
2,97.856,96.905,97.587,97.256
3,97.975,97.116,97.251,97.692
4,98.803,97.578,97.663,98.703
5,99.142,98.382,98.696,98.720
1,98.837,98.262,98.558,98.495
2,98.524,96.979,98.507,97.030
3,97.831,96.810,97.005,97.624
4,98.516,97.444,97.637,98.337
5,98.469,97.877,98.328,98.111
1,99.425,98.270,98.410,99.314
2,99.853,99.161,99.323,99.565
3,99.805,99.314,99.569,99.742
4,100.189,99.560,99.741,100.092
5,100.217,98.535,100.093,99.105
1,100.099,99.329,99.698,99.573
2,100.459,99.467,99.578,100.389
3,100.602,99.787,100.390,99.887
4,99.985,99.005,99.873,99.516
5,99.971,99.186,99.515,99.338
1,99.176,98.448,98.688,99.045
2,99.375,99.001,99.054,99.113
3,99.329,97.755,99.127,97.916
4,99.621,97.868,97.868,99.466
5,99.661,99.167,99.423,99.354
1,99.351,98.642,99.213,98.842
2,99.168,98.467,98.819,98.737
3,98.809,98.377,98.731,98.422
4,99.127,98.260,98.425,98.985
5,99.032,98.088,98.975,98.227
1,98.454,97.491,97.744,98.214
2,98.721,97.650,98.258,98.009
3,98.077,97.136,97.971,97.341
4,97.865,96.923,97.336,97.251
5,97.474,96.946,97.234,97.458
1,97.326,96.662,97.218,96.701
2,97.242,96.561,96.702,96.862
3,97.636,96.818,96.869,97.351
4,98.264,97.330,97.348,98.151
5,98.587,97.915,98.157,98.541
1,98.578,98.086,98.320,98.573
2,98.697,97.988,98.641,98.172
3,98.963,98.127,98.161,98.748
4,98.997,97.731,98.738,97.901
5,98.149,97.551,97.908,97.767
1,98.234,97.770,97.843,98.166
2,98.477,97.868,98.186,98.123
3,98.187,97.151,98.134,97.372
4,97.608,97.166,97.361,97.275
5,97.484,96.936,97.299,97.390
1,97.782,97.439,97.729,97.672
2,98.272,97.455,97.666,98.175
3,98.672,98.045,98.176,98.506
4,98.564,98.080,98.515,98.353
5,98.842,97.802,98.355,98.691
1,98.837,98.529,98.776,98.604
2,98.666,98.161,98.612,98.492
3,98.749,98.399,98.484,98.648
4,99.403,97.607,98.654,98.069
5,99.213,97.968,98.075,99.078
1,99.291,98.916,99.183,99.155
2,99.790,99.097,99.156,99.623
3,99.665,99.097,99.626,99.212
4,100.143,99.127,99.221,100.007
5,100.426,99.930,100.013,100.171
1,100.383,99.781,100.250,99.996
2,100.249,99.563,99.974,100.120
3,100.234,99.782,100.148,100.024
4,101.154,99.998,100.047,101.150
5,101.346,100.949,101.164,101.250
1,101.910,101.132,101.294,101.671
2,101.708,101.139,101.680,101.260
3,102.186,101.176,101.263,102.143
4,102.366,101.929,102.161,102.299
5,102.602,102.110,102.307,102.436
1,103.121,102.218,102.470,102.927
2,103.372,101.970,102.946,102.506
3,102.829,101.812,102.522,102.338
4,102.434,101.618,102.354,101.788
5,102.956,101.626,101.772,102.836
1,103.322,102.883,102.994,103.276
2,103.387,102.568,103.282,102.832
3,102.942,102.146,102.809,102.415
4,103.424,102.381,102.402,103.356
5,103.915,102.985,103.370,103.203
1,103.283,102.637,103.173,103.016
2,103.101,102.495,103.004,102.648
3,104.347,102.556,102.686,104.275
4,104.355,103.773,104.260,104.226
5,104.627,103.850,104.259,104.080
1,104.115,103.766,104.011,104.098
2,104.404,104.099,104.106,104.277
4,104.833,104.376,104.380,104.788
5,105.176,104.643,104.793,105.150
1,105.405,104.969,105.186,105.122
2,105.319,104.856,105.112,105.279
4,105.434,104.539,105.306,104.788
5,104.873,104.069,104.780,104.841
1,104.940,103.903,104.837,104.206
2,104.728,104.162,104.216,104.591
3,105.117,104.587,104.633,104.858
4,105.051,104.569,104.845,104.817
5,105.333,103.823,104.826,104.163
1,104.125,102.847,104.020,102.997
2,104.275,102.985,103.016,104.197
3,104.686,104.085,104.186,104.545
4,104.915,104.143,104.552,104.337
5,104.467,104.189,104.346,104.305
1,104.313,103.857,104.232,104.165
2,104.741,104.019,104.155,104.292
3,104.570,103.963,104.286,104.514
4,104.834,102.967,104.520,103.275
5,103.576,101.994,103.240,102.250
1,102.924,101.766,102.150,102.538
2,103.245,102.476,102.552,102.936
3,103.435,101.836,103.193,102.248
4,102.884,102.074,102.268,102.704
5,102.927,101.948,102.711,102.097
1,102.402,100.771,101.991,100.946
2,101.667,100.749,100.985,101.630
3,101.757,100.796,101.638,101.451
4,102.165,101.236,101.457,102.111
5,102.572,101.434,102.096,102.322
1,102.636,101.987,102.490,102.256
2,102.695,102.069,102.245,102.625
3,102.673,102.218,102.623,102.523
4,102.557,101.691,102.500,102.153
5,102.402,101.562,102.185,101.824
1,101.981,101.379,101.658,101.910
2,102.735,101.752,101.911,102.348
3,102.460,101.844,102.346,102.297
4,102.413,101.663,102.311,102.266
5,102.820,102.260,102.278,102.510
1,102.673,102.160,102.516,102.480
2,102.619,102.001,102.497,102.226
3,102.602,102.097,102.225,102.365
4,102.437,101.715,102.379,102.109
5,102.286,101.547,102.134,101.799
1,101.655,101.194,101.640,101.435
2,102.279,101.393,101.432,102.195
3,102.543,102.110,102.232,102.292
4,103.161,102.264,102.287,103.059
5,103.754,102.834,103.079,103.266
1,103.400,102.928,103.027,103.274
2,103.418,102.839,103.249,103.002
3,103.093,102.543,102.974,102.747
4,102.856,101.534,102.768,101.815
5,101.871,101.201,101.800,101.383
1,101.863,101.267,101.267,101.744
2,101.934,101.272,101.739,101.429
3,102.674,101.293,101.415,102.324
4,102.540,102.205,102.309,102.385
5,102.446,102.010,102.388,102.214
1,102.640,102.093,102.126,102.235
2,102.480,102.089,102.232,102.250
3,102.467,101.865,102.245,102.032
4,102.424,101.713,102.037,102.171
5,102.970,102.027,102.172,102.823
1,103.432,102.786,102.930,103.221
2,103.705,103.082,103.204,103.653
3,103.927,103.579,103.656,103.866
4,104.106,103.805,103.867,103.925
5,104.121,103.192,103.915,103.246
1,103.382,102.987,103.265,103.088
2,103.110,101.543,103.083,101.801
3,102.153,101.712,101.824,101.989
4,102.129,101.324,101.966,101.519
5,101.860,101.318,101.540,101.637
1,102.004,101.410,101.595,101.836
2,101.987,101.494,101.830,101.915
3,102.358,101.802,101.919,102.229
4,102.458,101.858,102.225,102.385
5,102.564,102.318,102.399,102.417
1,102.698,102.385,102.440,102.588
2,102.718,102.406,102.592,102.607
3,102.686,102.159,102.596,102.528
4,102.638,102.081,102.546,102.315
5,102.489,101.954,102.302,102.186
1,102.618,102.040,102.183,102.481
2,102.774,102.459,102.483,102.638
3,102.648,102.022,102.629,102.231
4,102.354,102.121,102.214,102.319
5,103.013,102.125,102.311,102.184
1,102.253,101.857,102.165,102.139
2,102.181,101.491,102.128,101.672
3,102.001,101.424,101.668,101.890
4,101.949,101.454,101.900,101.645
5,101.846,101.539,101.648,101.782
1,102.177,101.796,101.864,102.117
2,102.355,102.054,102.121,102.251
3,102.271,101.713,102.264,101.885
4,102.110,101.306,101.862,101.574
5,101.665,101.354,101.559,101.525
1,101.590,101.095,101.540,101.495
2,101.592,101.182,101.491,101.313
3,101.611,100.816,101.321,101.354
4,101.808,101.350,101.392,101.723
5,101.999,101.587,101.729,101.951
1,102.044,101.832,101.932,101.927
2,102.134,101.719,101.924,101.967
3,102.024,101.630,101.974,101.830
4,101.852,101.421,101.839,101.777
5,101.839,101.487,101.778,101.734
1,102.475,101.746,101.857,102.369
2,102.544,102.263,102.365,102.502
3,102.788,102.433,102.510,102.730
4,102.745,102.331,102.736,102.403
5,102.604,102.106,102.407,102.480
1,102.642,102.369,102.504,102.516
2,102.565,102.207,102.517,102.338
3,102.385,101.855,102.347,102.052
4,102.134,101.598,102.049,101.705
5,102.129,101.650,101.707,101.979
1,102.062,101.714,102.062,101.822
2,102.235,101.809,101.823,102.132
3,102.346,101.873,102.147,101.914
4,101.993,101.733,101.912,101.931
5,102.188,101.808,101.953,102.043
1,102.128,101.810,102.106,101.941
2,102.160,101.811,101.925,101.962
3,101.962,101.617,101.955,101.857
4,101.854,101.481,101.854,101.708
5,101.719,101.307,101.719,101.458
1,101.464,101.230,101.410,101.316
2,101.584,101.286,101.315,101.513
3,101.835,101.403,101.517,101.768
4,102.258,101.755,101.771,102.184
5,102.214,101.964,102.181,102.076
1,102.193,101.779,102.060,101.864
2,101.889,101.480,101.860,101.562
3,101.850,101.439,101.550,101.637
4,101.654,101.058,101.643,101.336
5,101.380,101.210,101.337,101.292
1,101.616,101.324,101.368,101.530
2,101.741,101.428,101.532,101.679
3,101.785,101.627,101.654,101.678
4,101.689,101.131,101.687,101.165
5,101.440,101.082,101.178,101.320
1,101.389,101.191,101.351,101.386
2,101.597,101.327,101.380,101.448
3,101.540,101.309,101.454,101.475
4,101.853,101.409,101.497,101.805
5,101.930,101.708,101.793,101.835
1,101.898,101.742,101.775,101.852
2,102.151,101.816,101.848,102.113
3,103.077,102.029,102.114,102.784
4,102.999,102.717,102.802,102.786
5,103.022,102.330,102.789,102.558
1,102.721,102.398,102.532,102.581
2,102.918,102.454,102.556,102.585
3,102.634,101.776,102.583,102.099
4,102.452,101.990,102.098,102.080
5,102.136,101.504,102.062,102.002
1,102.220,102.016,102.153,102.185
2,102.357,102.084,102.187,102.245
3,102.537,102.216,102.257,102.412
4,102.649,102.302,102.418,102.441
5,102.709,102.131,102.439,102.350
1,102.589,102.241,102.315,102.555
2,102.920,102.513,102.556,102.904
3,103.840,102.885,102.912,103.757
4,103.952,103.592,103.762,103.835
5,104.186,103.494,103.842,103.868
1,104.266,103.856,104.232,104.043
2,104.164,103.741,104.045,104.052
3,104.155,103.771,104.055,103.871
4,103.914,103.547,103.867,103.720
5,104.100,103.648,103.723,104.046
1,104.344,104.094,104.178,104.342
2,105.206,104.292,104.334,105.082
3,105.303,104.734,105.092,104.787
4,105.359,104.752,104.779,105.238
5,105.699,104.677,105.242,105.077
1,106.080,104.984,105.069,106.021
2,106.466,105.937,106.036,106.192
3,106.878,106.033,106.179,106.858
4,107.191,106.633,106.863,107.084
5,107.386,106.962,107.056,107.355
1,107.356,107.002,107.192,107.175
2,107.324,106.803,107.184,107.128
3,108.382,107.092,107.102,108.340
4,108.952,108.310,108.344,108.671
5,109.450,108.586,108.678,109.055
1,109.186,108.657,109.071,108.806
2,108.985,108.245,108.814,108.859
3,109.143,108.454,108.892,109.035
4,109.367,108.515,109.033,108.751
5,109.530,108.470,108.731,109.262
1,109.737,109.125,109.286,109.491
2,109.839,109.178,109.482,109.641
3,110.083,108.861,109.621,108.872
4,109.109,108.001,108.896,108.424
5,109.895,108.345,108.423,109.769
1,109.842,108.644,109.748,108.774
2,109.225,107.811,108.779,108.016
3,108.734,107.747,108.012,108.098
4,108.308,107.521,108.073,107.832
5,108.147,107.614,107.837,107.634
1,107.600,106.766,107.554,106.837
2,107.303,106.664,106.817,107.042
3,107.488,105.191,107.043,105.905
4,106.454,105.499,105.924,106.324
5,106.934,106.126,106.323,106.869
1,107.384,106.774,107.179,106.934
2,107.012,106.244,106.935,106.988
3,107.366,106.781,107.002,107.144
4,108.347,107.097,107.135,108.254
5,108.302,107.778,108.262,108.135
1,108.320,107.598,108.316,107.798
2,108.179,107.686,107.799,108.138
3,108.955,107.935,108.146,108.902
4,109.458,108.741,108.874,109.192
5,112.468,109.167,109.217,112.306
1,114.207,112.566,112.919,114.043
2,114.002,113.158,113.981,113.603
3,114.840,113.406,113.595,114.653
4,115.509,114.055,114.629,115.190
5,115.576,114.245,115.237,114.616
1,114.901,113.850,114.430,114.856
2,116.096,114.628,114.825,115.801
3,116.003,114.879,115.756,115.467
4,115.875,115.302,115.509,115.749
5,116.817,115.716,115.760,116.297
1,117.045,115.449,116.468,116.584
2,117.040,116.331,116.631,116.829
3,118.070,116.807,116.857,117.959
4,118.971,117.733,117.938,118.226
5,118.361,117.348,118.155,117.799
1,118.476,117.573,117.890,118.262
