Date,Open,High,Low,Close,Volume,Adj Close
9/5/2006,131.509995,131.850006,131.199997,131.669998,52348300,108.790643
9/1/2006,131.139999,131.580002,130.839996,131.419998,48794500,108.584084
8/31/2006,130.850006,130.990005,130.580002,130.639999,37510300,107.93962
8/30/2006,130.869995,131.039993,130.550003,130.660004,50052200,107.956148
8/29/2006,130.490005,130.830002,129.809998,130.580002,61817800,107.890048
8/28/2006,129.649994,130.820007,129.639999,130.429993,52681500,107.766104
8/25/2006,129.639999,130.25,129.550003,129.809998,41756000,107.253841
8/24/2006,129.990005,130.100006,129.399994,129.649994,57983000,107.12164
8/23/2006,130.179993,130.440002,129.190002,129.759995,66592100,107.212527
8/22/2006,129.990005,130.520004,129.679993,130.119995,60839900,107.509973
8/21/2006,130.179993,130.279999,129.800003,130.130005,42133600,107.518243
8/18/2006,130.190002,130.690002,129.589996,130.690002,58288400,107.980934
8/17/2006,129.580002,130.369995,129.490005,130.029999,70992800,107.435615
8/16/2006,129.320007,129.889999,129.039993,129.699997,71737600,107.162955
8/15/2006,128.25,128.869995,127.900002,128.630005,68143000,106.278888
8/14/2006,127.629997,128.160004,126.919998,127.110001,57839000,105.023004
8/11/2006,127.169998,127.199997,126.389999,127.010002,47482200,104.940381
8/10/2006,126.580002,127.5,126.279999,127.370003,69322300,105.237827
8/9/2006,128.179993,128.600006,126.610001,126.980003,78910600,104.915595
8/8/2006,128.089996,128.460007,126.949997,127.410004,90901300,105.270877
8/7/2006,127.900002,128.080002,127.400002,127.900002,45377300,105.675732
8/4/2006,129.080002,129.429993,127.480003,128.199997,96294200,105.923599
8/3/2006,127.339996,128.550003,127.150002,128.419998,63693800,106.105372
8/2/2006,127.580002,128.460007,127.550003,128.080002,64770900,105.824455
8/1/2006,127.339996,127.379997,126.599998,127.220001,65225600,105.11389
7/31/2006,127.660004,127.959999,127.449997,127.849998,49593100,105.634417
7/28/2006,127.040001,128.139999,126.860001,127.980003,82137000,105.741832
7/27/2006,127.379997,127.690002,126.199997,126.709999,87257100,104.692508
7/26/2006,126.589996,127.449997,126.18,126.830002,84525800,104.791658
7/25/2006,125.980003,127.300003,125.720001,126.660004,95480700,104.651199
7/24/2006,124.440002,126.32,124.440002,126.209999,92884000,104.279389
7/21/2006,125.150002,125.190002,123.82,123.949997,101560000,102.412091
7/20/2006,126.120003,126.300003,124.660004,124.830002,112259800,103.139184
7/19/2006,124.18,126.260002,123.720001,125.690002,133565300,103.849748
7/18/2006,123.709999,124.050003,122.389999,123.970001,122771000,102.42862
7/17/2006,123.519997,124.099998,123.150002,123.339996,81159000,101.908086
7/14/2006,124.129997,124.260002,122.830002,123.519997,103242500,102.056809
7/13/2006,125.449997,125.68,124,124,102405700,102.453406
7/12/2006,127.150002,127.400002,125.720001,126.050003,82561300,104.147194
7/11/2006,126.610001,127.410004,125.940002,127.410004,73640800,105.270877
7/10/2006,126.940002,127.43,126.410004,126.849998,60964100,104.80818
7/7/2006,127.190002,127.559998,126.290001,126.610001,81626500,104.609885
7/6/2006,127.199997,127.849998,127.080002,127.440002,50100300,105.295663
7/5/2006,127.290001,127.449997,126.519997,127.07,69653400,104.989953
7/3/2006,127.43,128.009995,127.309998,127.800003,23914000,105.593109
6/30/2006,127.540001,127.660004,126.959999,127.279999,54227800,105.163462
6/29/2006,125.199997,127.349998,125.169998,127.269997,110634800,105.155198
6/28/2006,124.190002,124.769997,123.650002,124.75,62368100,103.073083
6/27/2006,125.010002,125.290001,123.769997,123.910004,69780200,102.379047
6/26/2006,124.540001,125.059998,124.25,124.989998,37899600,103.271379
6/23/2006,124.330002,125.300003,124.029999,124.440002,54107000,102.816952
6/22/2006,124.949997,125.059998,124.040001,124.459999,74566100,102.833474
6/21/2006,124,125.699997,123.959999,125.010002,75008200,103.287907
6/20/2006,124.010002,124.809998,123.720001,124.089996,65494700,102.527764
6/19/2006,125.400002,125.480003,123.550003,123.669998,95804400,102.180746
6/16/2006,125.290001,125.559998,124.459999,124.650002,94253500,102.990461
6/15/2006,123.949997,126.360001,123.860001,126.120003,134057000,103.746465
6/14/2006,122.839996,123.629997,122.339996,123.5,163566400,101.591248
6/13/2006,123.739998,124.839996,122.550003,122.550003,185688800,100.809779
6/12/2006,125.879997,125.93,123.82,123.989998,95815900,101.994321
6/9/2006,126.360001,126.959999,125.290001,125.349998,94972200,103.113059
6/8/2006,125.580002,126.5,123.870003,125.75,204957200,103.442101
6/7/2006,126.910004,127.650002,125.790001,125.860001,108599400,103.532587
6/6/2006,127.209999,127.379997,125.760002,126.809998,130498600,104.314056
6/5/2006,128.850006,128.860001,126.769997,127.120003,86105100,104.569067
6/2/2006,129.25,129.429993,128.320007,129,91702600,106.115555
6/1/2006,127.379997,128.940002,127.269997,128.729996,73721700,105.893449
5/31/2006,126.620003,127.510002,126.199997,127.510002,86926200,104.889881
5/30/2006,127.970001,128,126.050003,126.099998,72419900,103.73001
5/26/2006,128.009995,128.380005,127.510002,128.380005,62989700,105.605546
5/25/2006,126.919998,127.730003,126.43,127.730003,78977900,105.070854
5/24/2006,125.68,126.889999,124.760002,126.169998,168405000,103.787592
5/23/2006,127.18,127.629997,125.169998,125.169998,92006500,102.964991
5/22/2006,126.279999,127.169998,125.5,126.129997,110852800,103.754687
5/19/2006,126.870003,127.489998,125.800003,127.099998,124309400,104.552611
5/18/2006,127.349998,127.75,126.110001,126.209999,87906300,103.820497
5/17/2006,128.669998,129.100006,126.769997,126.849998,144789500,104.346961
5/16/2006,129.759995,130,129.009995,129.309998,62137600,106.370559
5/15/2006,128.789993,129.740005,128.610001,129.5,84029300,106.526855
5/12/2006,130.360001,130.720001,129.190002,129.240005,91726500,106.312983
5/11/2006,132.509995,132.550003,130.520004,130.949997,80626900,107.719625
5/10/2006,132.410004,132.75,131.889999,132.550003,64378200,109.035791
5/9/2006,132.419998,132.770004,132.309998,132.619995,29864000,109.093367
5/8/2006,132.509995,132.770004,132.360001,132.360001,30016700,108.879495
5/5/2006,132.050003,132.800003,131.850006,132.520004,62588200,109.011114
5/4/2006,131.080002,131.619995,130.970001,131.360001,42921400,108.056894
5/3/2006,131.149994,131.320007,130.449997,130.889999,60821300,107.67027
5/2/2006,131.009995,131.460007,130.740005,131.380005,49063500,108.07335
5/1/2006,131.470001,131.800003,130.320007,130.399994,64990300,107.267191
4/28/2006,130.789993,131.75,130.710007,131.470001,55854400,108.147381
4/27/2006,129.899994,131.630005,129.589996,131.029999,124478600,107.785434
4/26/2006,130.5,131.139999,130.300003,130.399994,67262400,107.267191
4/25/2006,131.039993,131.119995,129.919998,130.369995,84359800,107.242514
4/24/2006,130.889999,131.070007,130.380005,130.910004,52546400,107.686726
4/21/2006,131.690002,131.789993,130.619995,131.149994,72342600,107.884142
4/20/2006,131,131.860001,130.600006,131.130005,86005500,107.867699
4/19/2006,130.75,131.070007,130.240005,130.949997,87269000,107.719625
4/18/2006,128.929993,130.940002,128.929993,130.699997,92531800,107.513974
4/17/2006,128.830002,129.309998,128.020004,128.660004,64167700,105.835873
4/13/2006,128.589996,129.25,128.309998,128.710007,51051800,105.877006
4/12/2006,128.770004,129.130005,128.610001,128.880005,43033700,106.016847
4/11/2006,129.850006,130.059998,128.25,128.639999,72799400,105.819418
4/10/2006,129.740005,130.080002,129.259995,129.740005,41496500,106.724284
4/7/2006,131.059998,131.399994,129.350006,129.539993,80180900,106.559754
4/6/2006,130.850006,131.210007,130.190002,130.869995,57906200,107.653815
4/5/2006,130.610001,131.279999,130.380005,131.009995,50607200,107.768979
4/4/2006,129.729996,130.729996,129.360001,130.559998,54809300,107.398811
4/3/2006,130.070007,130.869995,129.490005,129.729996,61624700,106.71605
3/31/2006,130.020004,130.240005,129.369995,129.830002,62925600,106.798315
3/30/2006,130.110001,130.979996,129.550003,129.800003,70571700,106.773638
3/29/2006,129.410004,130.5,129.289993,130.029999,61505700,106.962833
3/28/2006,129.929993,130.529999,129.050003,129.220001,82079900,106.296528
3/27/2006,130.029999,130.279999,129.740005,130.020004,32523000,106.954611
3/24/2006,129.990005,130.570007,129.740005,130.210007,43209200,107.110908
3/23/2006,130.259995,130.389999,129.660004,130.110001,46704200,107.028643
3/22/2006,129.509995,130.509995,129.449997,130.380005,51605700,107.250748
3/21/2006,130.369995,130.990005,129.449997,129.589996,87102700,106.600886
3/20/2006,130.639999,130.899994,130.210007,130.410004,45538500,107.275425
3/17/2006,130.679993,130.899994,130.380005,130.619995,47286800,107.448165
3/16/2006,131.009995,131.470001,130.839996,131.029999,65526400,107.358508
3/15/2006,130.149994,130.860001,129.850006,130.759995,53398900,107.137282
3/14/2006,128.710007,130.229996,128.610001,130.179993,69877300,106.662062
3/13/2006,128.839996,129.160004,128.529999,128.830002,45479100,105.555956
3/10/2006,127.709999,128.839996,127.440002,128.589996,60490800,105.35931
3/9/2006,128.279999,128.679993,127.379997,127.379997,56313600,104.367905
3/8/2006,127.699997,128.440002,127.18,128.240005,66692400,105.072547
3/7/2006,127.860001,128.059998,127.400002,127.970001,61780800,104.851321
3/6/2006,129.139999,129.179993,127.849998,128.169998,57478400,105.015187
3/3/2006,128.669998,130.070007,128.649994,128.759995,73402500,105.498596
3/2/2006,128.899994,129.419998,128.610001,129.360001,60642300,105.990207
3/1/2006,128.600006,129.490005,128.5,129.369995,48641600,105.998396
2/28/2006,129.199997,129.910004,128.130005,128.229996,74394800,105.064346
2/27/2006,129.399994,130.039993,129.279999,129.460007,35858600,106.072147
2/24/2006,129.110001,129.479996,128.759995,129.410004,36777400,106.031177
2/23/2006,129.270004,129.639999,128.279999,129.080002,43423200,105.760792
2/22/2006,128.770004,129.649994,128.649994,129.270004,42326700,105.916469
2/21/2006,129.110001,129.399994,128.289993,128.490005,46456300,105.277383
2/17/2006,129.050003,129.160004,128.580002,128.809998,40342600,105.539566
2/16/2006,128.339996,129.210007,128.179993,129.160004,61017900,105.826341
2/15/2006,127.68,128.320007,127.239998,128.199997,85471300,105.039766
2/14/2006,126.459999,128.029999,126.209999,127.75,90964400,104.671065
2/13/2006,126.599998,126.790001,125.949997,126.410004,52308700,103.573148
2/10/2006,126.43,127.129997,125.449997,126.639999,64508700,103.761593
2/9/2006,126.919998,127.599998,126.370003,126.410004,62023300,103.573148
2/8/2006,125.849998,128.100006,125.599998,126.620003,59422200,103.745209
2/7/2006,126.379997,126.660004,125.400002,125.480003,71208100,102.811159
2/6/2006,126.440002,126.800003,126.169998,126.599998,45511900,103.728819
2/3/2006,126.580002,128.389999,126.139999,126.269997,86040400,103.458434
2/2/2006,128.100006,128.139999,126.800003,126.900002,83626900,103.974624
2/1/2006,127.82,128.429993,127.720001,128.389999,63561000,105.195444
1/31/2006,128.320007,128.539993,127.489998,127.5,72937000,104.466229
1/30/2006,128.440002,128.809998,128.350006,128.440002,33709600,105.236413
1/27/2006,127.660004,128.660004,127.449997,128.539993,65771200,105.31834
1/26/2006,127.25,127.669998,126.760002,127.360001,71294000,104.351521
1/25/2006,127.040001,127.18,125.839996,126.660004,87747700,103.777984
1/24/2006,126.629997,127.150002,126.419998,126.550003,53008800,103.687855
1/23/2006,126.209999,126.82,126.129997,126.419998,67017400,103.581337
1/20/2006,128.279999,128.309998,125.970001,125.970001,114957800,103.212635
1/19/2006,128.130005,128.770004,127.809998,128.309998,81530400,105.129895
1/18/2006,127.580002,128.899994,127.160004,127.82,75067600,104.728418
1/17/2006,128.199997,128.419998,127.809998,128.330002,52066600,105.146285
1/13/2006,128.570007,128.899994,128.199997,128.679993,44856700,105.433047
1/12/2006,129.080002,129.279999,128.440002,128.800003,40509200,105.531377
1/11/2006,129.020004,129.440002,128.729996,129.309998,49598900,105.949238
1/10/2006,128.389999,128.979996,128.259995,128.899994,44960800,105.613304
1/9/2006,128.419998,129.059998,128.380005,128.770004,43527400,105.506798
1/6/2006,128.020004,128.580002,127.360001,128.440002,62885900,105.236413
1/5/2006,127.150002,127.589996,126.879997,127.379997,47307500,104.367905
1/4/2006,126.860001,127.489998,126.699997,127.300003,51899600,104.302363
1/3/2006,125.190002,127,124.389999,126.699997,73256700,103.810752
12/30/2005,124.800003,125.059998,124.360001,124.510002,44645600,102.016395
12/29/2005,125.720001,125.959999,125.059998,125.190002,32788900,102.573549
12/28/2005,125.739998,125.989998,125.5,125.75,30764300,103.032379
12/27/2005,126.959999,127.050003,125.379997,125.470001,44499500,102.802964
12/23/2005,126.779999,126.860001,126.419998,126.760002,27977300,103.859917
12/22/2005,126.309998,126.690002,126.080002,126.690002,32247900,103.802563
12/21/2005,126.220001,126.760002,125.800003,126.029999,51806900,103.261794
12/20/2005,125.860001,126.589996,125.480003,125.830002,46603200,103.097928
12/19/2005,126.730003,126.870003,125.690002,125.709999,48733000,102.999604
12/16/2005,127.279999,127.360001,126.360001,126.360001,46238300,103.532178
12/15/2005,127.839996,128,127.18,127.440002,55900300,103.866473
12/14/2005,127.190002,128.089996,127.139999,127.809998,64375000,104.168027
12/13/2005,126.419998,127.699997,126.290001,127.309998,88630900,103.760516
12/12/2005,126.709999,126.860001,125.959999,126.449997,48389900,103.059596
12/9/2005,126.160004,126.779999,125.82,126.330002,50744500,102.961797
12/8/2005,126.220001,126.82,125.480003,126,62608600,102.692839
12/7/2005,126.769997,126.870003,125.68,126.080002,66816500,102.758042
12/6/2005,127.050003,127.739998,126.629997,126.82,57935200,103.361157
12/5/2005,126.699997,126.730003,126.18,126.580002,59273400,103.165553
12/2/2005,126.769997,127.080002,126.5,126.849998,46699400,103.385606
12/1/2005,126.019997,127.029999,125.980003,126.690002,65468200,103.255206
11/30/2005,126.160004,126.519997,125.290001,125.410004,56007200,102.211978
11/29/2005,126.650002,126.980003,126.089996,126.089996,51738900,102.766188
11/28/2005,127.25,127.269997,126.040001,126.230003,54498500,102.880296
11/25/2005,126.980003,127.220001,126.809998,127.129997,15270000,103.613812
11/23/2005,126.25,127.410004,126.209999,127.029999,50854700,103.532311
11/22/2005,125.559998,126.519997,125.419998,126.300003,66438800,102.937348
11/21/2005,125.150002,125.910004,124.980003,125.760002,50021200,102.497235
11/18/2005,125.059998,125.279999,124.330002,125.129997,72437200,101.983767
11/17/2005,123.68,124.650002,123.139999,124.639999,55717500,101.584407
11/16/2005,123.370003,123.550003,122.980003,123.489998,51133000,100.64713
11/15/2005,123.550003,124.089996,122.860001,123.239998,69592500,100.443375
11/14/2005,123.790001,124.019997,123.379997,123.690002,45092200,100.810138
11/11/2005,123.349998,123.839996,122.43,123.760002,34867000,100.86719
11/10/2005,122.339996,123.519997,121.75,123.339996,79048100,100.524876
11/9/2005,122.080002,122.949997,121.860001,122.389999,57666800,99.750607
11/8/2005,121.93,122.419998,121.790001,122.230003,42152800,99.620206
11/7/2005,122.370003,122.620003,121.849998,122.230003,46765400,99.620206
11/4/2005,122.400002,122.459999,121.550003,122.110001,59156000,99.522401
11/3/2005,122.150002,122.660004,121.75,122.269997,84897600,99.652802
11/2/2005,120.169998,121.75,120.129997,121.75,74012300,99.228993
11/1/2005,120.580002,120.900002,120.220001,120.489998,66365100,98.202063
10/31/2005,120.290001,121.300003,120.129997,120.129997,77698900,97.908654
10/28/2005,118.43,119.949997,118.099998,119.800003,72322000,97.639701
10/27/2005,119.199997,119.370003,117.93,118.099998,66623100,96.254159
10/26/2005,119.510002,120.540001,119.190002,119.370003,80855800,97.289241
10/25/2005,119.720001,120.239998,118.940002,119.720001,76594500,97.574498
10/24/2005,118.440002,120.089996,118.410004,119.959999,71308400,97.770102
10/21/2005,118.290001,118.779999,117.510002,118.129997,96579500,96.278609
10/20/2005,119.489998,119.809998,117.300003,117.669998,131966700,95.903699
10/19/2005,117.5,119.800003,117.120003,119.779999,116563800,97.623397
10/18/2005,118.940002,118.959999,117.800003,117.82,74996900,96.025954
10/17/2005,118.800003,119.269997,118.449997,119.110001,68109300,97.077334
10/14/2005,118.120003,118.809998,117.559998,118.669998,88651000,96.718722
10/13/2005,117.459999,118.080002,116.879997,117.43,99052900,95.708096
10/12/2005,118.389999,119.129997,117.410004,117.5,100510400,95.765147
10/11/2005,118.989998,119.389999,118.32,118.43,75629800,96.523118
10/10/2005,119.68,119.709999,118.300003,118.599998,52677000,96.661671
10/7/2005,119.699997,120.050003,119.129997,119.610001,75661400,97.484845
10/6/2005,119.779999,120.260002,118.169998,119.199997,140941800,97.150683
10/5/2005,121.25,121.309998,119.57,119.629997,106052100,97.501143
10/4/2005,122.790001,123.029999,121.160004,121.220001,60776300,98.797032
10/3/2005,122.959999,123.339996,122.449997,122.599998,50994800,99.921761
9/30/2005,122.620003,123.040001,121.739998,123.040001,47824200,100.280373
9/29/2005,121.550003,122.860001,121.080002,122.660004,66607700,99.970666
9/28/2005,121.93,122.120003,121.199997,121.669998,58620500,99.16379
9/27/2005,121.519997,121.989998,121.019997,121.550003,66150800,99.065991
9/26/2005,122.019997,122.239998,121.080002,121.580002,70415400,99.09044
9/23/2005,121.239998,121.889999,120.900002,121.440002,59368100,98.976338
9/22/2005,120.949997,121.660004,120.440002,121.339996,84597200,98.894831
9/21/2005,121.790001,121.870003,120.779999,120.910004,94469100,98.544377
9/20/2005,123.199997,123.610001,121.870003,122.050003,84480300,99.473502
9/19/2005,123.470001,123.550003,122.639999,123.089996,53355300,100.32112
9/16/2005,123.300003,123.739998,122.870003,123.5,75424100,100.655282
9/15/2005,123.589996,123.650002,122.900002,123.150002,73156900,99.944581
9/14/2005,123.739998,123.919998,123.019997,123.209999,57694600,99.993273
9/13/2005,124.129997,124.419998,123.519997,123.660004,58427500,100.358482
9/12/2005,124.449997,124.669998,124.269997,124.349998,33017600,100.91846
9/9/2005,123.830002,124.739998,123.800003,124.599998,43093900,101.121352
9/8/2005,123.660004,124,123.309998,123.5,39068700,100.228629
9/7/2005,123.629997,124.129997,123.459999,123.910004,41749700,100.561374
9/6/2005,122.660004,123.800003,122.650002,123.699997,57251300,100.39094
9/2/2005,122.849998,122.879997,122.040001,122.269997,47653400,99.230397
9/1/2005,122.519997,123.150002,121.139999,122.489998,74578700,99.408943
8/31/2005,121.190002,122.660004,120.739998,122.580002,102945200,99.481988
8/30/2005,121.25,121.300003,120.389999,121.050003,74160200,98.24029
8/29/2005,120.410004,121.779999,120.379997,121.690002,56179200,98.759693
8/26/2005,121.480003,121.489998,120.68,120.760002,61956800,98.004934
8/25/2005,121.349998,121.669998,121.209999,121.589996,35631100,98.678531
8/24/2005,121.940002,122.730003,121.089996,121.150002,79104600,98.321445
8/23/2005,122.5,122.610001,121.150002,122.239998,55168600,99.206051
8/22/2005,122.580002,123.230003,121.879997,122.470001,69912000,99.392715
8/19/2005,122.629997,122.82,122.199997,122.470001,39842100,99.392715
8/18/2005,122.050003,122.559998,121.839996,122.190002,53388600,99.165477
8/17/2005,122.190002,122.870003,122.029999,122.199997,62275100,99.173588
8/16/2005,123.440002,123.519997,122.089996,122.209999,71942100,99.181705
8/15/2005,123.220001,123.870003,122.830002,123.82,36208500,100.48833
8/12/2005,123.57,123.690002,122.75,123.059998,54776900,99.871537
8/11/2005,123.269997,124.029999,123.010002,123.82,58570200,100.48833
8/10/2005,123.82,124.5,122.82,123.330002,72863700,100.090664
8/9/2005,123.059998,123.589996,122.870003,123.389999,47170000,100.139356
8/8/2005,123.150002,123.410004,122.379997,122.650002,47616000,99.538797
8/5/2005,123.449997,123.980003,122.669998,122.879997,53595500,99.725454
8/4/2005,124.230003,124.309998,123.57,123.720001,50855600,100.407175
8/3/2005,124.25,124.739998,124.120003,124.720001,36837200,101.218742
8/2/2005,123.870003,124.599998,123.739998,124.389999,45147400,100.950923
8/1/2005,123.830002,124.040001,123.449997,123.650002,40418200,100.350365
7/29/2005,124.410004,124.629997,123.5,123.739998,62358100,100.423403
7/28/2005,123.959999,124.639999,123.639999,124.57,47880700,101.097006
7/27/2005,123.5,123.889999,123.050003,123.790001,43181600,100.463984
7/26/2005,123.230003,123.529999,122.949997,123.339996,42758800,100.098775
7/25/2005,123.410004,123.949997,122.849998,123.190002,57301600,99.977045
7/22/2005,122.879997,123.559998,122.629997,123.540001,52607100,100.261092
7/21/2005,123.550003,123.610001,122.470001,122.720001,101110900,99.595607
7/20/2005,122.589996,123.730003,122.300003,123.440002,69477000,100.179937
7/19/2005,122.709999,123.110001,122.410004,123.019997,59165700,99.839073
7/18/2005,122.5,122.629997,122.050003,122.349998,56598400,99.295324
7/15/2005,122.790001,123.040001,122.360001,122.839996,56075900,99.692991
7/14/2005,122.980003,123.440002,122.489998,122.910004,63638800,99.749807
7/13/2005,122.269997,122.519997,121.989998,122.43,41182300,99.360251
7/12/2005,121.989998,122.629997,121.639999,122.260002,51871100,99.222286
7/11/2005,121.330002,122.099998,121.309998,121.940002,49688300,98.962585
7/8/2005,119.970001,121.32,119.720001,121.32,64491200,98.45941
7/7/2005,118.290001,119.949997,118.260002,119.949997,103268800,97.34756
7/6/2005,120.389999,120.650002,119.410004,119.480003,52363600,96.966129
7/5/2005,119.25,120.650002,119.190002,120.489998,51549000,97.785808
7/1/2005,119.449997,119.800003,119.209999,119.529999,49737500,97.006703
6/30/2005,120.220001,120.32,118.949997,119.18,62288800,96.722656
6/29/2005,120.370003,120.400002,119.760002,119.830002,42316500,97.250176
6/28/2005,119.400002,120.239998,119.370003,120.150002,41174200,97.509878
6/27/2005,118.970001,119.410004,118.75,119.150002,48183800,96.69831
6/24/2005,119.879997,120.010002,118.839996,118.980003,58572500,96.560345
6/23/2005,121.32,121.599998,119.830002,119.860001,62185600,97.274522
6/22/2005,121.68,121.940002,121.07,121.57,46310100,98.662302
6/21/2005,121.5,121.650002,121.029999,121.470001,39879800,98.581147
6/20/2005,121.080002,121.839996,120.940002,121.400002,41019400,98.524337
6/17/2005,121.540001,121.900002,121.220001,121.360001,51529400,98.491874
6/16/2005,121.059998,121.639999,120.919998,121.400002,46564500,98.128289
6/15/2005,121.160004,121.239998,120.230003,121.089996,53195600,97.87771
6/14/2005,120.449997,121.199997,120.379997,120.860001,33857100,97.691803
6/13/2005,119.940002,121.080002,119.809998,120.580002,49383200,97.465479
6/10/2005,120.559998,120.650002,119.599998,120.199997,36465300,97.158319
6/9/2005,119.739998,120.580002,119.440002,120.480003,56653300,97.38465
6/8/2005,120.43,120.589996,119.669998,119.910004,46881200,96.923916
6/7/2005,120.389999,121.25,120.010002,120.129997,66501300,97.101738
6/6/2005,119.949997,120.199997,119.550003,120.040001,36046400,97.028993
6/3/2005,120.550003,120.889999,119.730003,120.150002,60999400,97.117907
6/2/2005,120.230003,120.839996,120.099998,120.760002,39704500,97.610974
6/1/2005,119.519997,120.919998,119.449997,120.5,69611000,97.400813
5/31/2005,120.080002,120.169998,119.400002,119.480003,43377200,96.576344
5/27/2005,120.059998,120.25,119.800003,120.25,24596100,97.198737
5/26/2005,119.790001,120.209999,119.620003,120.050003,43256200,97.037078
5/25/2005,119.349998,119.870003,118.830002,119.410004,47608800,96.519763
5/24/2005,119.440002,119.830002,119.199997,119.5,50654100,96.592507
5/23/2005,119.209999,120.040001,119.190002,119.779999,51047900,96.818832
5/20/2005,119.339996,119.389999,118.739998,119.120003,46345500,96.285354
5/19/2005,119.019997,119.410004,118.699997,119.290001,61768100,96.422764
5/18/2005,118.089996,119.080002,118.010002,118.790001,77944900,96.018611
5/17/2005,116.410004,117.699997,116.160004,117.580002,61071800,95.040562
5/16/2005,115.699997,116.839996,115.660004,116.800003,49207000,94.410085
5/13/2005,116.300003,116.620003,114.800003,115.720001,85267000,93.537114
5/12/2005,117.32,117.589996,115.949997,115.949997,95086800,93.72302
5/11/2005,116.93,117.400002,115.849998,117.239998,91647400,94.765735
5/10/2005,117.360001,117.5,116.389999,116.599998,74613500,94.24842
5/9/2005,117.209999,118.080002,117.050003,117.82,43750500,95.234554
5/6/2005,117.93,117.989998,117.059998,117.089996,67415400,94.644488
5/5/2005,117.669998,118,116.739998,117.459999,96906700,94.943564
5/4/2005,116.650002,117.75,116.279999,117.5,81055700,94.975896
5/3/2005,116.07,116.849998,115.690002,116.599998,86000300,94.24842
5/2/2005,116.07,116.410004,115.519997,116.400002,56026400,94.086762
4/29/2005,115.07,115.870003,113.970001,115.75,103993800,93.561362
4/28/2005,115.269997,115.68,114.199997,114.199997,72481500,92.308486
4/27/2005,114.860001,116.07,114.440002,115.650002,84131900,93.480533
4/26/2005,115.959999,116.769997,115.150002,115.199997,72626000,93.116791
4/25/2005,115.860001,116.5,115.720001,116.330002,52284100,94.030181
4/22/2005,115.739998,116.5,114.269997,115.57,88845800,93.415867
4/21/2005,114.790001,116.209999,114.379997,116.010002,86952200,93.771523
4/20/2005,115.379997,115.629997,113.550003,113.800003,107735900,91.985169
4/19/2005,115.099998,115.529999,114.830002,115.410004,64930100,93.286541
4/18/2005,114.120003,114.959999,113.959999,114.5,100035200,92.55098
4/15/2005,115.739998,116.199997,114.099998,114.150002,128677300,92.268074
4/14/2005,117.400002,117.5,115.769997,115.769997,96119800,93.577525
4/13/2005,118.559998,118.800003,117.129997,117.300003,65949000,94.814238
4/12/2005,117.889999,119.059998,117.07,118.699997,86144800,95.945861
4/11/2005,118.290001,118.419998,117.830002,118.089996,44945000,95.452794
4/8/2005,119.169998,119.209999,118,118,63772900,95.380049
4/7/2005,118.410004,119.260002,118.32,119.239998,46734600,96.382346
4/6/2005,118.449997,118.949997,118.18,118.599998,53268200,95.865031
4/5/2005,117.779999,118.379997,117.669998,118.190002,46853900,95.533629
4/4/2005,117.360001,117.860001,116.739998,117.629997,71581200,95.080974
4/1/2005,118.629997,118.989998,116.910004,117.43,95255300,94.919315
3/31/2005,118.190002,118.459999,117.870003,117.959999,64575400,95.347716
3/30/2005,116.779999,118.199997,116.769997,118.18,62002100,95.525544
3/29/2005,117.139999,117.900002,116.25,116.529999,71160300,94.191839
3/28/2005,117.419998,117.940002,117.309998,117.309998,46765500,94.822316
3/24/2005,117.459999,117.989998,117.059998,117.139999,51932500,94.684906
3/23/2005,116.949997,117.720001,116.75,117,70817300,94.571744
3/22/2005,118.370003,118.93,116.900002,116.900002,92472400,94.490914
3/21/2005,118.709999,118.779999,117.760002,118.099998,61244300,95.460879
3/18/2005,119.110001,119.529999,118.150002,118.540001,60232000,95.816535
3/17/2005,119.309998,119.739998,118.980003,119.360001,62584200,96.101869
3/16/2005,119.699997,120.160004,118.900002,119.120003,74874200,95.908636
3/15/2005,121.419998,121.459999,120.080002,120.139999,62438500,96.729879
3/14/2005,120.610001,121.160004,120.279999,121.139999,36336400,97.535022
3/11/2005,121.309998,121.720001,120.160004,120.389999,57976500,96.931165
3/10/2005,121.199997,121.5,120.400002,121.239998,65149000,97.615535
3/9/2005,121.970001,122.290001,120.959999,120.970001,73263600,97.39815
3/8/2005,122.669998,123,122.110001,122.330002,44362000,98.493145
3/7/2005,122.660004,123.25,122.400002,122.790001,43442400,98.86351
3/4/2005,122.050003,122.830002,121.790001,122.730003,56168500,98.815203
3/3/2005,121.660004,121.900002,120.699997,121.220001,61230800,97.599435
3/2/2005,120.760002,121.93,120.650002,121.169998,64226500,97.559176
3/1/2005,120.82,121.519997,120.779999,121.230003,47294400,97.607488
2/28/2005,121.150002,121.300003,120.040001,120.629997,69381300,97.124398
2/25/2005,120.269997,121.669998,120.18,121.43,60899900,97.768515
2/24/2005,119.239998,120.32,118.980003,120.239998,68563600,96.810392
2/23/2005,118.93,119.57,118.620003,119.449997,68292600,96.174329
2/22/2005,119.900002,120.470001,118.580002,118.599998,80697600,95.489958
2/18/2005,120.239998,120.480003,119.900002,120.389999,47723300,96.931165
2/17/2005,121.230003,121.330002,120.220001,120.230003,58124000,96.802345
2/16/2005,120.93,121.459999,120.669998,121.209999,55523000,97.591382
2/15/2005,120.800003,121.43,120.68,121.129997,43852700,97.526969
2/14/2005,120.690002,120.860001,120.480003,120.68,32432100,97.164657
